Id,M,Category,Shift,a_A1,a_A2,a_A3,a_A4,a_B1,a_B2,a_B3,a_B4,a_B5,a_B6,a_B7,a_C1,a_C2,a_C3,a_C4,a_D1,a_D2,a_D3,a_D4,b_C1,b_C2,b_C3,b_C4,LT_A,LT_AA,LT_B,LT_C,LT_D,LT_FA,LT_Plant,LeanBuffer,Out,WIP_A,WIP_AA,WIP_B,WIP_C,WIP_D,WIP_FA,WaitingParts,maxOut,minLT_Plant,minLeanBuffer,minWaitingParts,max_Out,min_LB,min_LTPlant,min_WaitingParts
15981,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,16.0,1.0,2.0,1.0,3.0,1.0,1056.0,448.0,32.0,32.0,10.88557529,2.771350995,13.15525595,11.02563605,18.78951452,15.23240624,36.79327175,8140.0,37705.25,1359.5,177.5,1786.25,1062.5,2364.75,1389.5,396346.5,37705.25,36.8,8140.0,110.1,37705.25,8140.0,36.8,110.1
16004,false,Cluster_3,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,12.0,1.0,1.0,2.0,1.0,16.0,1.0,2.0,1.0,1.0,1.0,1056.0,448.0,32.0,32.0,10.88557529,2.771350995,13.15525595,11.02563605,18.78951452,15.23240624,36.79327175,8140.0,37705.25,1359.5,177.5,1786.25,1062.5,2364.75,1389.5,396346.5,37705.25,36.8,8140.0,110.1,37705.25,8140.0,36.8,110.1
16005,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,15.0,1.0,2.0,2.0,1.0,9.0,1.0,6.0,1.0,3.0,1.0,1216.0,608.0,32.0,32.0,9.139277979,3.352110771,11.49615899,11.13414224,17.78219687,15.31792843,36.45223606,8683.5,39407.75,1344.75,197.75,1789.75,1182.25,2344.0,1825.0,242962.0,39407.75,36.5,8683.5,67.5,39407.75,8683.5,36.5,67.5
16019,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,12.0,1.0,1.0,4.0,1.0,19.0,1.0,3.0,1.0,3.0,1.0,1088.0,576.0,32.0,32.0,9.231229961,3.021564285,11.68520659,10.62725288,18.38622035,15.51184761,36.91963224,8393.25,39060.25,1323.75,197.0,1784.0,1060.5,2246.25,1781.75,307925.75,39060.25,36.9,8393.25,85.5,39060.25,8393.25,36.9,85.5
16021,false,Cluster_6,4.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,12.0,1.0,1.0,2.0,1.0,19.0,1.0,6.0,1.0,3.0,1.0,1504.0,224.0,32.0,32.0,11.53777923,2.657606441,13.42309291,11.04064784,19.47116143,15.77999297,37.90876084,7996.25,36376.0,1411.5,137.75,1806.25,1066.25,2344.75,1229.75,517749.5,36376.0,37.9,7996.25,143.8,36376.0,7996.25,37.9,143.8
16025,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,14.0,1.0,2.0,6.0,1.0,9.0,1.0,4.0,1.0,1.0,1.0,1376.0,608.0,32.0,32.0,9.907370896,3.295773116,12.03114706,10.57492345,19.71566547,14.85061238,37.86205096,8324.5,38310.0,1369.75,168.0,1801.5,1189.5,2296.5,1499.25,278681.75,38310.0,37.9,8324.5,77.4,38310.0,8324.5,37.9,77.4
16029,false,Cluster_4,1.0,3.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,18.0,1.0,2.0,2.0,1.0,16.0,1.0,3.0,2.0,3.0,1.0,1440.0,928.0,64.0,32.0,21.79297768,4.948959236,21.77600915,20.23464461,22.60795916,16.61537326,44.17229166,8042.5,38981.5,1331.0,80.25,1586.0,1711.5,2360.75,973.0,432091.5,38981.5,44.2,8042.5,120.0,38981.5,8042.5,44.2,120.0
16043,false,Cluster_1,3.0,8.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,13.0,1.0,1.0,2.0,1.0,16.0,1.0,3.0,1.0,1.0,1.0,1376.0,608.0,64.0,32.0,16.88538306,5.423414124,17.46558929,14.92650481,22.58091965,13.67053368,41.67486746,8240.0,37956.25,1333.0,198.25,1837.25,1515.5,2268.0,1088.0,143678.5,37956.25,41.7,8240.0,39.9,37956.25,8240.0,41.7,39.9
16044,false,Cluster_2,3.0,2.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,15.0,1.0,1.0,2.0,5.0,20.0,1.0,3.0,1.0,1.0,1.0,1376.0,576.0,32.0,32.0,15.85340728,4.942621161,17.39910749,14.71440174,22.04635099,13.38241401,40.37138616,8439.25,37823.5,1305.0,136.75,1832.5,1465.5,2607.25,1092.25,179191.75,37823.5,40.4,8439.25,49.8,37823.5,8439.25,40.4,49.8
16052,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,15.0,1.0,2.0,1.0,1.0,9.0,1.0,3.0,1.0,1.0,1.0,1088.0,608.0,32.0,32.0,8.631074515,3.272430157,11.20341605,10.66239398,17.24134968,15.00411458,35.51789443,8633.5,38905.0,1348.25,191.0,1792.75,1140.5,2376.0,1785.0,284274.25,38905.0,35.5,8633.5,79.0,38905.0,8633.5,35.5,79.0
16081,false,Cluster_2,3.0,5.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,15.0,1.0,1.0,2.0,6.0,20.0,1.0,3.0,1.0,1.0,1.0,1376.0,576.0,32.0,32.0,16.3137676,4.962905998,17.41693502,14.70980728,21.92125417,13.39639668,40.28055685,8663.25,37807.25,1387.5,137.0,1833.5,1471.25,2741.25,1092.75,176134.5,37807.25,40.3,8663.25,48.9,37807.25,8663.25,40.3,48.9
16084,false,Cluster_5,4.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,15.0,1.0,1.0,4.0,1.0,16.0,1.0,6.0,4.0,3.0,1.0,1056.0,1120.0,32.0,32.0,9.861774128,3.47782996,11.72012082,18.67979267,18.17537823,17.79502298,39.95264561,9770.25,39569.75,1386.5,179.5,1781.75,1767.0,2514.5,2141.0,42337.75,39569.75,40.0,9770.25,11.8,39569.75,9770.25,40.0,11.8
16091,false,Cluster_5,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,16.0,1.0,4.0,1.0,1.0,1.0,1376.0,896.0,32.0,32.0,15.47375669,5.762845685,17.33673381,17.15500843,21.74695723,15.48427735,42.99408026,8635.0,38791.25,1129.75,274.0,1852.25,1691.75,2403.0,1284.25,77720.75,38791.25,43.0,8635.0,21.6,38791.25,8635.0,43.0,21.6
16092,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,20.0,1.0,2.0,1.0,3.0,1.0,1088.0,576.0,32.0,32.0,9.218858127,3.107608562,11.81268839,10.65561224,18.50700982,15.3409803,36.95559868,8345.0,38694.0,1324.75,193.75,1791.0,1059.5,2238.0,1738.0,326326.75,38694.0,37.0,8345.0,90.6,38694.0,8345.0,37.0,90.6
16122,false,Cluster_4,1.0,5.0,9.0,1.0,1.0,2.0,2.0,1.0,1.0,17.0,1.0,1.0,2.0,1.0,16.0,1.0,3.0,2.0,2.0,1.0,1376.0,576.0,128.0,32.0,23.03196734,5.229977433,21.55847297,18.60292011,22.95015081,13.56429538,41.91858997,7787.5,38515.0,1495.25,92.25,1567.0,1587.0,2308.0,738.0,432445.0,38515.0,41.9,7787.5,120.1,38515.0,7787.5,41.9,120.1
16133,false,Cluster_4,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,10.0,1.0,3.0,1.0,1.0,1.0,1056.0,576.0,64.0,32.0,19.88892023,4.455991836,20.37167572,17.02464246,22.50035956,17.3577932,44.3141446,7682.5,38832.75,906.75,65.5,1656.0,1418.25,2512.0,1124.0,471955.25,38832.75,44.3,7682.5,131.1,38832.75,7682.5,44.3,131.1
16139,false,Cluster_3,4.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,15.0,1.0,2.0,2.0,1.0,9.0,1.0,7.0,1.0,3.0,1.0,1088.0,608.0,32.0,32.0,8.899182636,2.867044935,11.14471811,11.54870564,17.16411881,15.76741756,35.79858131,8927.75,39565.25,1383.5,149.75,1792.25,1172.75,2376.5,2053.0,208073.75,39565.25,35.8,8927.75,57.8,39565.25,8927.75,35.8,57.8
16165,false,Cluster_6,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,11.0,1.0,3.0,2.0,3.0,1.0,1504.0,224.0,32.0,32.0,12.47200478,2.626272266,14.27925971,11.39301149,20.29983055,15.30995893,38.23606174,7993.75,35050.0,1482.5,114.75,1818.75,1110.75,2333.75,1133.25,620948.0,35050.0,38.2,7993.75,172.5,35050.0,7993.75,38.2,172.5
16186,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,14.0,1.0,1.0,2.0,1.0,16.0,1.0,2.0,1.0,3.0,1.0,1056.0,448.0,32.0,32.0,10.88557529,2.771350995,13.15525595,11.02563605,18.78951452,15.23240624,36.79327175,8140.0,37705.25,1359.5,177.5,1786.25,1062.5,2364.75,1389.5,396346.5,37705.25,36.8,8140.0,110.1,37705.25,8140.0,36.8,110.1
16205,false,Cluster_4,1.0,5.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,16.0,1.0,3.0,1.0,1.0,1.0,960.0,576.0,64.0,32.0,20.48999357,3.639258192,21.77381073,17.70830717,23.27202315,17.50763558,44.41891692,7454.0,38640.75,892.75,60.0,1724.5,1374.0,2413.75,989.0,486137.0,38640.75,44.4,7454.0,135.0,38640.75,7454.0,44.4,135.0
16208,false,Cluster_1,4.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,13.0,1.0,6.0,1.0,1.0,1.0,1248.0,576.0,96.0,32.0,8.513037532,3.529945644,11.18581867,11.10572559,19.31022472,15.3702618,38.21043216,8634.0,39375.0,1388.0,217.5,1785.0,1101.25,2231.5,1910.75,234577.0,39375.0,38.2,8634.0,65.2,39375.0,8634.0,38.2,65.2
16212,false,Cluster_3,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,13.0,1.0,2.0,1.0,3.0,1.0,1056.0,448.0,32.0,32.0,10.88557529,2.771350995,13.15525595,11.02563605,18.78951452,15.23240624,36.79327175,8140.0,37705.25,1359.5,177.5,1786.25,1062.5,2364.75,1389.5,396346.5,37705.25,36.8,8140.0,110.1,37705.25,8140.0,36.8,110.1
16218,false,Cluster_2,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,14.0,1.0,2.0,6.0,1.0,9.0,1.0,3.0,1.0,1.0,1.0,1504.0,384.0,32.0,32.0,22.71117541,4.840462318,24.09734098,18.57127873,26.98580824,15.56499636,47.39126692,7264.5,36931.0,969.5,64.25,1734.25,1469.5,2377.25,649.75,585110.5,36931.0,47.4,7264.5,162.5,36931.0,7264.5,47.4,162.5
16222,false,Cluster_5,3.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,16.0,1.0,6.0,1.0,3.0,1.0,1376.0,928.0,32.0,32.0,14.80470211,5.044619095,16.92455023,18.70351548,21.42149193,16.73258847,43.19869949,8780.25,39249.5,1171.5,178.75,1856.0,1689.25,2391.0,1493.75,51908.0,39249.5,43.2,8780.25,14.4,39249.5,8780.25,43.2,14.4
16233,false,Cluster_2,1.0,2.0,9.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,16.0,1.0,3.0,1.0,1.0,1.0,1312.0,960.0,32.0,32.0,21.60633844,4.406646366,21.03112507,19.97464184,23.99044764,18.56291643,46.96001044,8605.5,39552.75,1432.0,65.25,1600.25,1676.0,2336.25,1495.75,423269.75,39552.75,47.0,8605.5,117.6,39552.75,8605.5,47.0,117.6
16238,false,Cluster_5,3.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,18.0,1.0,1.0,2.0,1.0,20.0,1.0,2.0,2.0,3.0,1.0,1408.0,1056.0,32.0,32.0,15.25858625,5.478273691,16.31670047,19.23579014,20.73478138,17.50365146,43.71670653,9155.0,39156.5,1261.25,201.0,1826.5,1683.75,2559.75,1622.75,39159.0,39156.5,43.7,9155.0,10.9,39156.5,9155.0,43.7,10.9
16265,false,Cluster_3,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,16.0,1.0,3.0,1.0,1.0,1.0,1056.0,576.0,32.0,32.0,9.182936372,3.123297759,11.69138493,11.06817109,18.75151306,15.6316147,37.50642552,8438.5,38997.75,1415.25,186.5,1784.75,1030.25,2224.0,1797.75,284464.75,38997.75,37.5,8438.5,79.0,38997.75,8438.5,37.5,79.0
16279,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,16.0,1.0,6.0,1.0,3.0,1.0,1216.0,608.0,32.0,32.0,9.139277979,3.352110771,11.49615899,11.13414224,17.78219687,15.31792843,36.45223606,8683.5,39407.75,1344.75,197.75,1789.75,1182.25,2344.0,1825.0,242962.0,39407.75,36.5,8683.5,67.5,39407.75,8683.5,36.5,67.5
16281,false,Cluster_3,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,12.0,1.0,2.0,2.0,1.0,16.0,1.0,2.0,1.0,3.0,1.0,1024.0,448.0,32.0,32.0,10.33712656,2.95391171,13.01797814,10.60000797,18.43837147,15.29276998,36.68505316,8278.75,37664.0,1369.75,184.0,1802.25,1075.5,2480.25,1367.0,386692.75,37664.0,36.7,8278.75,107.4,37664.0,8278.75,36.7,107.4
16308,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,16.0,1.0,2.0,1.0,3.0,1.0,1056.0,448.0,32.0,32.0,10.88557529,2.771350995,13.15525595,11.02563605,18.78951452,15.23240624,36.79327175,8140.0,37705.25,1359.5,177.5,1786.25,1062.5,2364.75,1389.5,396346.5,37705.25,36.8,8140.0,110.1,37705.25,8140.0,36.8,110.1
16317,false,Cluster_1,2.0,6.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,18.0,1.0,1.0,2.0,1.0,6.0,1.0,3.0,1.0,3.0,1.0,1024.0,1056.0,96.0,32.0,17.58988403,5.343039629,16.91613154,20.16013852,21.49393091,16.7167844,43.55375493,9145.75,38924.5,1389.75,243.75,1828.5,1764.25,2554.25,1365.25,32777.75,38924.5,43.6,9145.75,9.1,38924.5,9145.75,43.6,9.1
16322,false,Cluster_2,3.0,8.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,15.0,1.0,2.0,2.0,1.0,9.0,1.0,6.0,1.0,1.0,1.0,1312.0,608.0,32.0,32.0,16.07001742,5.755925955,17.10208843,15.15511998,21.61178142,15.24707606,42.61478344,8400.5,38759.75,1260.75,236.75,1850.5,1446.25,2311.0,1295.25,185750.25,38759.75,42.6,8400.5,51.6,38759.75,8400.5,42.6,51.6
16327,false,Cluster_3,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,12.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,3.0,1.0,1056.0,448.0,32.0,32.0,10.88557529,2.771350995,13.15525595,11.02563605,18.78951452,15.23240624,36.79327175,8140.0,37705.25,1359.5,177.5,1786.25,1062.5,2364.75,1389.5,396346.5,37705.25,36.8,8140.0,110.1,37705.25,8140.0,36.8,110.1
16336,false,Cluster_4,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,11.0,1.0,4.0,2.0,1.0,1.0,1088.0,256.0,64.0,32.0,20.82477777,4.901110135,22.16174076,16.98942304,25.27317299,16.22550364,46.39978676,7261.5,37119.25,1045.5,60.5,1684.75,1283.5,2399.5,787.75,597262.75,37119.25,46.4,7261.5,165.9,37119.25,7261.5,46.4,165.9
16349,false,Cluster_2,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,15.0,1.0,2.0,6.0,1.0,14.0,1.0,3.0,1.0,1.0,1.0,1504.0,384.0,32.0,32.0,22.71117541,4.840462318,24.09734098,18.57127873,26.98580824,15.56499636,47.39126692,7264.5,36931.0,969.5,64.25,1734.25,1469.5,2377.25,649.75,585110.5,36931.0,47.4,7264.5,162.5,36931.0,7264.5,47.4,162.5
16367,false,Cluster_1,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,16.0,1.0,19.0,1.0,2.0,1.0,1088.0,928.0,64.0,32.0,9.220490523,3.620232083,11.62111844,22.81406507,18.67116513,17.74907498,44.18337213,9960.0,39600.0,1372.5,160.0,1788.0,1871.75,2546.5,2221.25,16187.0,39600.0,44.2,9960.0,4.5,39600.0,9960.0,44.2,4.5
16378,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,15.0,1.0,1.0,2.0,1.0,9.0,1.0,6.0,2.0,1.0,1.0,1216.0,608.0,32.0,32.0,9.227572092,3.34611648,11.52401611,11.00710487,17.99042127,15.6260945,36.96263225,8683.25,39485.5,1360.25,201.0,1793.25,1181.75,2277.75,1869.25,258590.5,39485.5,37.0,8683.25,71.8,39485.5,8683.25,37.0,71.8
16389,false,Cluster_1,2.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,18.0,1.0,1.0,4.0,1.0,6.0,1.0,3.0,1.0,3.0,1.0,1248.0,1056.0,96.0,32.0,15.40217174,5.240082067,16.52339769,21.62073756,21.56125779,16.8052914,43.7785896,9097.5,38934.5,1260.25,241.25,1829.75,1769.5,2601.0,1395.75,36512.0,38934.5,43.8,9097.5,10.1,38934.5,9097.5,43.8,10.1
16391,false,Cluster_4,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,16.0,1.0,3.0,1.0,1.0,1.0,960.0,576.0,96.0,32.0,20.48262568,3.651235021,21.30360473,17.84086176,23.29357192,17.51263999,44.45744693,7408.5,38653.75,893.5,60.5,1666.5,1386.0,2414.5,987.5,486915.25,38653.75,44.5,7408.5,135.3,38653.75,7408.5,44.5,135.3
16394,false,Cluster_1,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,17.0,1.0,1.0,1.0,1.0,11.0,1.0,2.0,2.0,5.0,1.0,960.0,608.0,64.0,32.0,14.71430097,4.022665518,16.28067286,14.69137448,21.28211373,15.87416039,41.17893965,8262.25,38762.0,1203.0,181.75,1819.25,1399.25,2331.75,1327.25,226816.0,38762.0,41.2,8262.25,63.0,38762.0,8262.25,41.2,63.0
16397,false,Cluster_3,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,12.0,1.0,1.0,2.0,1.0,16.0,1.0,3.0,1.0,3.0,1.0,1056.0,416.0,32.0,32.0,11.33606683,2.766692036,13.42357368,11.28344891,19.1585958,15.07841397,37.00370181,8159.5,37812.0,1390.0,143.25,1804.25,1038.75,2430.25,1353.0,445933.0,37812.0,37.0,8159.5,123.9,37812.0,8159.5,37.0,123.9
16401,false,Cluster_6,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,3.0,1.0,1.0,1.0,1504.0,256.0,32.0,32.0,17.54495168,2.69539418,18.78037796,15.03790352,23.49936494,14.34005426,40.53481338,7867.25,35279.25,1427.5,119.75,1850.25,1227.5,2390.0,852.25,498127.25,35279.25,40.5,7867.25,138.4,35279.25,7867.25,40.5,138.4
16422,false,Cluster_1,3.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,13.0,1.0,5.0,1.0,1.0,1.0,960.0,896.0,64.0,32.0,14.1153098,4.971790946,15.66207769,20.45576792,20.61265214,17.74677952,43.3312226,9272.5,39567.0,1232.75,156.5,1812.75,1725.75,2524.0,1820.75,72006.0,39567.0,43.3,9272.5,20.0,39567.0,9272.5,43.3,20.0
16473,false,Cluster_2,3.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,18.0,1.0,1.0,2.0,1.0,16.0,1.0,2.0,1.0,1.0,1.0,1408.0,608.0,32.0,32.0,15.78709305,6.132792038,17.41540613,14.12193881,22.7014981,13.75750772,42.59179786,8128.75,37884.25,1263.25,228.5,1834.0,1474.0,2229.0,1100.0,140725.5,37884.25,42.6,8128.75,39.1,37884.25,8128.75,42.6,39.1
16493,false,Cluster_1,3.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,13.0,2.0,3.0,1.0,1.0,1.0,1280.0,608.0,64.0,32.0,14.4047583,5.940068147,15.93054706,13.83110687,21.70298074,13.80174115,41.44479003,8305.75,38419.25,1185.25,276.25,1816.25,1425.0,2447.25,1155.75,139126.5,38419.25,41.4,8305.75,38.6,38419.25,8305.75,41.4,38.6
16497,false,Cluster_1,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,12.0,1.0,1.0,2.0,1.0,16.0,1.0,5.0,1.0,1.0,1.0,1088.0,672.0,64.0,32.0,9.066897819,3.36144221,11.46150158,12.64041348,17.47248005,15.88207047,36.71599272,8995.5,39380.0,1343.25,205.0,1798.0,1254.0,2428.75,1966.5,178261.75,39380.0,36.7,8995.5,49.5,39380.0,8995.5,36.7,49.5
16499,false,Cluster_1,3.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,15.0,1.0,2.0,4.0,5.0,19.0,1.0,3.0,1.0,3.0,1.0,1376.0,576.0,160.0,32.0,15.95707803,5.010147295,18.05662718,15.28853535,22.39281228,13.40817388,40.81113346,8422.5,37877.0,1295.75,151.25,1854.0,1426.75,2590.75,1104.0,184121.5,37877.0,40.8,8422.5,51.1,37877.0,8422.5,40.8,51.1
16523,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,9.0,1.0,6.0,1.0,3.0,1.0,1216.0,608.0,32.0,32.0,9.139277979,3.352110771,11.49615899,11.13414224,17.78219687,15.31792843,36.45223606,8683.5,39407.75,1344.75,197.75,1789.75,1182.25,2344.0,1825.0,242962.0,39407.75,36.5,8683.5,67.5,39407.75,8683.5,36.5,67.5
16535,false,Cluster_1,4.0,4.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,16.0,1.0,18.0,7.0,3.0,1.0,1152.0,704.0,64.0,32.0,9.278639758,3.057085798,11.14920853,16.54269539,17.73734208,18.25505658,39.04948445,10431.75,39600.0,1427.75,100.5,1796.25,1804.0,2631.5,2671.75,20259.5,39600.0,39.0,10431.75,5.6,39600.0,10431.75,39.0,5.6
16540,false,Cluster_4,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,16.0,1.0,3.0,1.0,1.0,1.0,960.0,576.0,96.0,32.0,20.48262568,3.651235021,21.30360473,17.84086176,23.29357192,17.51263999,44.45744693,7408.5,38653.75,893.5,60.5,1666.5,1386.0,2414.5,987.5,486915.25,38653.75,44.5,7408.5,135.3,38653.75,7408.5,44.5,135.3
16541,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,15.0,1.0,2.0,2.0,1.0,9.0,1.0,6.0,1.0,1.0,1.0,1216.0,608.0,32.0,32.0,9.139277979,3.352110771,11.49615899,11.13414224,17.78219687,15.31792843,36.45223606,8683.5,39407.75,1344.75,197.75,1789.75,1182.25,2344.0,1825.0,242962.0,39407.75,36.5,8683.5,67.5,39407.75,8683.5,36.5,67.5
16578,false,Cluster_2,3.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,15.0,1.0,1.0,2.0,1.0,16.0,1.0,3.0,1.0,1.0,1.0,1248.0,672.0,32.0,32.0,14.92243074,4.722822087,16.17655008,14.60210404,21.58986135,14.57312851,40.88581194,8330.0,38433.75,1324.75,163.0,1821.75,1508.75,2323.75,1188.0,143244.0,38433.75,40.9,8330.0,39.8,38433.75,8330.0,40.9,39.8
16620,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,15.0,1.0,2.0,1.0,1.0,19.0,1.0,4.0,1.0,3.0,1.0,992.0,608.0,32.0,32.0,8.377541579,3.318996104,10.95593638,10.65304333,17.18027535,15.47054864,35.96982009,8690.0,39329.0,1339.25,201.75,1784.25,1117.0,2355.5,1892.25,255464.0,39329.0,36.0,8690.0,71.0,39329.0,8690.0,36.0,71.0
16622,false,Cluster_6,3.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,1504.0,256.0,32.0,32.0,17.54495168,2.69539418,18.78037796,15.03790352,23.49936494,14.34005426,40.53481338,7867.25,35279.25,1427.5,119.75,1850.25,1227.5,2390.0,852.25,498127.25,35279.25,40.5,7867.25,138.4,35279.25,7867.25,40.5,138.4
16639,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,19.0,1.0,5.0,1.0,3.0,1.0,1248.0,576.0,32.0,32.0,9.139004592,3.742587834,11.57933511,10.84499466,18.39461985,15.14722857,37.28443625,8429.0,38948.75,1316.0,240.75,1791.25,1109.0,2269.5,1702.5,258876.25,38948.75,37.3,8429.0,71.9,38948.75,8429.0,37.3,71.9
16647,false,Cluster_6,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,17.0,1.0,1.0,1.0,1.0,16.0,1.0,2.0,2.0,3.0,1.0,1504.0,224.0,32.0,32.0,12.73320087,2.552115787,14.4838185,11.50815383,20.70399865,14.669946,37.92606044,7935.0,34885.0,1471.0,121.25,1817.0,1162.25,2322.0,1041.5,612242.25,34885.0,37.9,7935.0,170.1,34885.0,7935.0,37.9,170.1
16654,false,Cluster_4,1.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,16.0,1.0,3.0,1.0,1.0,1.0,960.0,576.0,96.0,32.0,20.5272823,4.460214265,21.17023877,17.88572716,22.99676065,17.43482699,44.8918019,7532.75,38872.0,947.5,64.5,1631.0,1366.5,2503.0,1020.25,470543.75,38872.0,44.9,7532.75,130.7,38872.0,7532.75,44.9,130.7
16671,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,16.0,1.0,14.0,1.0,3.0,1.0,1376.0,928.0,32.0,32.0,9.229810472,3.343208248,11.52915808,18.52417136,19.09496282,17.55392736,40.39083287,9740.25,39600.0,1361.0,161.0,1782.5,1621.25,2542.5,2272.0,43908.75,39600.0,40.4,9740.25,12.2,39600.0,9740.25,40.4,12.2
16704,false,Cluster_1,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,16.0,1.0,16.0,2.0,3.0,1.0,1056.0,928.0,64.0,32.0,8.916288878,3.426418991,11.39237625,20.65725245,19.31980869,17.65198146,41.7356529,9986.0,39600.0,1364.75,151.5,1786.25,1798.25,2535.0,2350.25,16189.25,39600.0,41.7,9986.0,4.5,39600.0,9986.0,41.7,4.5
