Iteration;minWIP;minPayOff;maxTP;S1_ActiveNum;S3_ActiveNum;B1_Capacity;B3_Capacity;B4_Capacity;B5_Capacity;B2_Capacity;N2;M3;M6;PartsProduced;Throughput;LeadTime;WIP;TwoOld;OneNew;ParallelMCost;TwoSlow;ThreeSlow;TwoFast;NumBuffers;Replications;ConstraintViolation;Iteration;Rank;
132;65,8409678860995;6,06196674557966;5,23035714285714;1;3;20;14;3;25;19;6;1;1;878,7;5,23035714285714;45218,3572114946;65,8409678860995;1;0;500000;0;0;1;81;10;0;132;23;
133;57,3877312440519;6,04935976816421;3,49940476190476;1;3;45;22;29;21;5;3;2;1;587,9;3,49940476190476;59049,7955657181;57,3877312440519;1;0;250000;0;0;1;122;10;0;133;29;
134;157,836925955783;5,61268096628731;5,11547619047619;1;3;46;40;24;29;40;6;2;2;859,4;5,11547619047619;104559,465290702;157,836925955783;1;0;250000;0;0;1;179;10;0;134;26;
135;157,836925955783;5,72459883201587;5,11547619047619;1;3;46;40;24;39;40;6;2;2;859,4;5,11547619047619;104559,465290702;157,836925955783;1;0;250000;0;0;1;189;10;0;135;27;
136;27,7522632056425;18,7346728904622;1,26904761904762;2;3;14;32;49;46;11;1;1;1;213,2;1,26904761904762;78713,1380889532;27,7522632056425;0;1;500000;0;0;1;152;10;0;136;56;
137;141,721665588814;6,53130053490481;5,58809523809524;2;3;46;49;24;29;27;5;2;2;938,8;5,58809523809524;87001,2468109936;141,721665588814;0;1;500000;0;0;1;175;10;0;137;14;
138;90,0409440544102;6,03955917691416;4,67023809523809;1;2;20;20;8;4;38;4;1;1;784,6;4,67023809523809;68159,3464272274;90,0409440544102;1;0;500000;0;1;0;90;10;0;138;29;
139;41,4536293168813;11,3337461106386;2,53392857142857;2;2;15;47;44;32;21;2;2;2;425,7;2,53392857142857;58958,1678861254;41,4536293168813;0;1;500000;0;1;0;159;10;0;139;48;
140;32,4409596962985;4,99308316156258;3,93511904761905;1;3;3;18;29;25;20;3;2;1;661,1;3,93511904761905;29623,837210926;32,4409596962985;1;0;250000;0;0;1;95;10;0;140;17;
141;32,4957834526368;5,34186278687721;3,53333333333333;1;3;20;22;34;1;5;3;2;1;593,6;3,53333333333333;33169,3085009283;32,4957834526368;1;0;250000;0;0;1;82;10;0;141;20;
142;42,7063395816966;9,67476453243557;2,53630952380952;2;3;5;27;35;16;33;2;1;2;426,1;2,53630952380952;60807,2277389243;42,7063395816966;0;1;500000;0;0;1;116;10;0;142;47;
143;27,7522632056425;19,5030430693231;1,26904761904762;2;3;14;49;49;46;11;1;1;2;213,2;1,26904761904762;78713,1380889532;27,7522632056425;0;1;500000;0;0;1;169;10;0;143;57;
144;64,8484848539857;6,18803927126133;4,13214285714286;2;2;14;22;40;14;39;3;2;1;694,2;4,13214285714286;55753,2335856864;64,8484848539857;0;1;250000;0;1;0;129;10;0;144;30;
145;69,7177970926155;9,9377071003044;2,56130952380952;1;3;50;32;44;32;14;2;2;1;430,3;2,56130952380952;97937,442475568;69,7177970926155;1;0;500000;0;0;1;172;10;0;145;39;
146;124,378951286424;5,11952380849137;5,13809523809524;1;3;26;14;49;21;27;6;1;2;863,2;5,13809523809524;83605,6584403992;124,378951286424;1;0;250000;0;0;1;137;10;0;146;23;
147;27,7522632056425;16,6555535829561;1,26904761904762;2;3;14;32;3;46;11;1;1;1;213,2;1,26904761904762;78713,1380889532;27,7522632056425;0;1;500000;0;0;1;106;10;0;147;55;
148;85,2248589344265;5,93359175304887;5,52261904761905;2;3;14;8;24;29;35;5;1;2;927,8;5,52261904761905;54918,1243875565;85,2248589344265;0;1;500000;0;0;1;110;10;0;148;20;
149;59,7508641404356;20,8668565257055;1,27261904761905;2;3;46;49;49;46;11;1;2;2;213,8;1,27261904761905;163032,255717256;59,7508641404356;0;1;500000;0;0;1;201;10;0;149;61;
150;42,6512287974187;5,71881991804856;5,06071428571429;2;3;11;49;13;2;18;4;2;2;850,2;5,06071428571429;30297,523833612;42,6512287974187;0;1;500000;0;0;1;93;10;0;150;23;
151;32,4757755526584;5,64989129355601;3,53333333333333;1;3;20;22;29;25;5;3;2;1;593,6;3,53333333333333;33148,6558520552;32,4757755526584;1;0;250000;0;0;1;101;10;0;151;22;
152;30,537200904361;6,93260586731683;2,56428571428572;1;1;3;18;16;1;20;2;2;2;430,8;2,56428571428572;42810,4230042303;30,537200904361;1;0;500000;1;0;0;58;10;0;152;34;
153;27,5896518588275;8,69525155063937;2,52559523809524;2;3;3;18;29;1;20;2;2;1;424,3;2,52559523809524;39304,9169330068;27,5896518588275;0;1;500000;0;0;1;71;10;0;153;46;
154;35,5104488723583;9,58204991937388;2,56785714285714;1;2;15;22;44;32;14;2;2;2;431,4;2,56785714285714;49986,2011454891;35,5104488723583;1;0;500000;0;1;0;127;10;0;154;35;
155;35,5104488723583;9,58204991937388;2,56785714285714;1;2;15;22;44;32;14;2;2;1;431,4;2,56785714285714;49986,2011454891;35,5104488723583;1;0;500000;0;1;0;127;10;0;155;35;
156;102,057894845301;5,43179145884429;5,52738095238096;1;3;13;25;19;4;41;5;1;1;928,6;5,52738095238096;64523,7527949138;102,057894845301;1;0;500000;0;0;1;102;10;0;156;18;
157;38,4250661101922;9,92017815867516;2,54821428571429;1;2;16;41;46;20;16;2;1;1;428,1;2,54821428571429;54275,9275035861;38,4250661101922;1;0;500000;0;1;0;139;10;0;157;40;
158;118,173876212339;7,23839650200929;4,91190476190476;1;3;46;40;1;40;21;6;2;1;825,2;4,91190476190476;84648,052586546;118,173876212339;1;0;500000;0;0;1;148;10;0;158;28;
159;72,8356041886261;5,53068400161756;4,23988095238095;1;2;20;20;24;28;40;3;2;2;712,3;4,23988095238095;61488,4214798041;72,8356041886261;1;0;250000;0;1;0;132;10;0;159;25;
160;32,4409596962985;5,25549337151332;3,93511904761905;1;3;3;18;44;28;20;3;2;2;661,1;3,93511904761905;29623,837210926;32,4409596962985;1;0;250000;0;0;1;113;10;0;160;18;
161;21,3617812494112;10,072079879422;2,50416666666667;2;2;15;47;34;1;1;2;2;1;420,7;2,50416666666667;30620,6020078544;21,3617812494112;0;1;500000;0;1;0;98;10;0;161;50;
162;90,6493789545642;10,861117756463;2,52321428571428;2;3;46;41;19;20;40;2;2;1;423,9;2,52321428571428;127025,002092328;90,6493789545642;0;1;500000;0;0;1;166;10;0;162;51;
163;88,0834336816903;4,75707412167001;5,2172619047619;1;3;11;40;24;29;7;6;1;2;876,5;5,2172619047619;58832,8010553701;88,0834336816903;1;0;250000;0;0;1;111;10;0;163;17;
164;73,1396325271361;5,85959807663698;5,49642857142857;2;3;20;22;24;29;5;5;2;1;923,4;5,49642857142857;47009,2232562365;73,1396325271361;0;1;500000;0;0;1;100;10;0;164;19;
165;81,9122229707714;5,61734267378456;4,12440476190476;1;3;46;49;34;1;27;3;2;2;692,9;4,12440476190476;71103,6641303729;81,9122229707714;1;0;250000;0;0;1;157;10;0;165;26;
166;27,5896518588275;8,69525155063937;2,52559523809524;2;3;3;18;29;1;20;2;2;2;424,3;2,52559523809524;39304,9169330068;27,5896518588275;0;1;500000;0;0;1;71;10;0;166;46;
167;29,7009059103371;8,98059989906766;2,58452380952381;1;2;16;41;19;20;7;2;1;1;434,2;2,58452380952381;41325,776676722;29,7009059103371;1;0;500000;0;1;0;103;10;0;167;34;
168;74,2401670567616;5,36221754524805;5,52440476190476;1;3;3;18;29;25;20;5;1;2;928,1;5,52440476190476;47177,5531153319;74,2401670567616;1;0;500000;0;0;1;95;10;0;168;14;
169;80,6470874760634;5,97127735396596;5,06607142857143;2;3;30;33;13;2;38;4;2;1;851,1;5,06607142857143;57139,6173232581;80,6470874760634;0;1;500000;0;0;1;116;10;0;169;26;
170;73,983758731953;6,71848353277392;3,83928571428571;1;3;43;12;46;4;23;3;1;1;645;3,83928571428571;69298,514035093;73,983758731953;1;0;500000;0;0;1;128;10;0;170;31;
171;100,25501116026;5,42158549123044;5,52678571428572;1;3;39;22;34;1;5;5;2;1;928,5;5,52678571428572;63012,8893682335;100,25501116026;1;0;500000;0;0;1;101;10;0;171;18;
172;150,518860252148;6,85769664985052;4,36428571428571;1;2;16;40;45;29;40;6;2;2;733,2;4,36428571428571;115062,223351497;150,518860252148;1;0;250000;0;1;0;170;10;0;172;34;
173;52,653456431347;9,40482747926453;2,52321428571429;2;3;46;10;24;20;2;2;1;1;423,9;2,52321428571429;75085,0393048436;52,653456431347;0;1;500000;0;0;1;102;10;0;173;47;
174;97,4345056667516;10,2807239530791;3,12261904761905;2;1;20;8;34;29;27;5;2;2;524,6;3,12261904761905;109658,333089169;97,4345056667516;0;1;500000;1;0;0;118;10;0;174;38;
175;50,3193561984795;5,51975626278142;3,50416666666667;1;3;38;22;24;1;5;3;2;1;588,7;3,50416666666667;51755,4651077696;50,3193561984795;1;0;250000;0;0;1;90;10;0;175;23;
176;91,9803361786319;6,88421160619109;4,71190476190476;2;2;3;32;49;2;38;4;1;2;791,6;4,71190476190476;65813,1924020015;91,9803361786319;0;1;500000;0;1;0;124;10;0;176;32;
177;46,5668149264452;9,18842265913634;2,52738095238095;1;3;30;33;13;46;11;2;2;2;424,6;2,52738095238095;66264,0772252001;46,5668149264452;1;0;500000;0;0;1;133;10;0;177;46;
178;35,8035875197988;6,51631586167594;3,68511904761905;2;2;20;41;13;20;7;3;2;1;619,1;3,68511904761905;34932,5647834695;35,8035875197988;0;1;250000;0;1;0;101;10;0;178;22;
179;60,7048045286859;8,08526055901287;2,54583333333333;1;3;16;20;8;4;39;2;1;1;427,7;2,54583333333333;85194,9548565716;60,7048045286859;1;0;500000;0;0;1;87;10;0;179;38;
180;82,6840370994642;6,36769709747359;4,13273809523809;2;3;36;49;34;14;39;3;2;2;694,3;4,13273809523809;71392,6368494196;82,6840370994642;0;1;250000;0;0;1;172;10;0;180;31;
181;20,4858583516028;10,0477334525857;2,52678571428571;1;2;3;32;49;46;11;2;2;2;424,5;2,52678571428571;29175,4418345689;20,4858583516028;1;0;500000;0;1;0;141;10;0;181;49;
182;83,1446921743134;5,66129186891786;5,53630952380952;2;3;20;22;34;4;5;5;1;1;930,1;5,53630952380952;52602,8557533581;83,1446921743134;0;1;500000;0;0;1;85;10;0;182;16;
183;68,3247020770023;4,56968790770936;4,20416666666666;1;3;20;20;8;1;39;3;2;1;706,3;4,20416666666666;58054,3434349272;68,3247020770023;1;0;250000;0;0;1;88;10;0;183;20;
184;41,5738603320629;9,65748484249425;2,52857142857143;2;3;14;18;29;30;23;2;1;2;424,8;2,52857142857143;59202,5341036908;41,5738603320629;0;1;500000;0;0;1;114;10;0;184;47;
185;17,7808899415769;12,4652720209557;1,26130952380952;1;3;3;32;5;1;11;1;2;2;211,9;1,26130952380952;50879,6561892309;17,7808899415769;1;0;500000;0;0;1;52;10;0;185;50;
186;27,7522632056425;16,6555535829561;1,26904761904762;2;3;14;32;3;46;11;1;1;1;213,2;1,26904761904762;78713,1380889532;27,7522632056425;0;1;500000;0;0;1;106;10;0;186;55;
187;113,649651155398;7,55835951238312;4,73869047619048;2;2;16;50;45;20;2;5;1;1;796,1;4,73869047619048;80826,0813017437;113,649651155398;0;1;500000;0;1;0;133;10;0;187;33;
188;60,9955643651927;5,76327055765122;5,18095238095238;1;3;14;25;3;46;11;5;1;1;870,4;5,18095238095238;42048,1559298198;60,9955643651927;1;0;500000;0;0;1;99;10;0;188;21;
189;31,7547417947689;17,4600341942076;1,26130952380952;2;3;13;32;46;15;16;1;1;2;211,9;1,26130952380952;90734,4297137606;31,7547417947689;0;1;500000;0;0;1;122;10;0;189;58;
190;30,9376129864323;6,65474974950193;3,83214285714286;1;2;16;22;29;21;5;3;1;1;643,8;3,83214285714286;29064,9386569262;30,9376129864323;1;0;500000;0;1;0;93;10;0;190;20;
191;51,6496280622822;9,86726621594506;2,52083333333333;2;3;45;10;45;20;2;2;1;1;423,5;2,52083333333333;73936,0640400046;51,6496280622822;0;1;500000;0;0;1;122;10;0;191;49;
192;32,9842195629262;6,8003965640355;3,82619047619048;1;3;14;32;29;46;11;3;1;1;642,8;3,82619047619048;30980,5160400798;32,9842195629262;1;0;500000;0;0;1;132;10;0;192;21;
193;27,7796157277687;15,229934831336;1,26904761904762;2;3;20;22;3;25;5;1;2;1;213,2;1,26904761904762;78431,9577979253;27,7796157277687;0;1;500000;0;0;1;75;10;0;193;55;
194;20,4858583516028;9,73055584641613;2,52678571428571;1;2;3;32;49;32;11;2;2;1;424,5;2,52678571428571;29175,4418345689;20,4858583516028;1;0;500000;0;1;0;127;10;0;194;48;
195;35,5104488723583;9,89438682012181;2,56785714285714;1;2;15;22;44;46;14;2;2;2;431,4;2,56785714285714;49986,2011454891;35,5104488723583;1;0;500000;0;1;0;141;10;0;195;36;
196;157,836925955783;5,72459883201587;5,11547619047619;1;3;46;40;24;39;40;6;2;2;859,4;5,11547619047619;104559,465290702;157,836925955783;1;0;250000;0;0;1;189;10;0;196;27;
197;62,5283533781444;10,3458536607011;2,52619047619048;1;2;42;22;44;32;14;2;2;1;424,4;2,52619047619048;89135,3073486493;62,5283533781444;1;0;500000;0;1;0;154;10;0;197;50;
198;88,23975819491;5,29498908579526;5,53035714285714;1;3;5;12;35;4;33;5;1;1;929,1;5,53035714285714;55961,2121551618;88,23975819491;1;0;500000;0;0;1;89;10;0;198;15;
199;157,447307198075;7,3259951881987;4,77142857142857;1;2;43;42;46;4;23;5;1;1;801,6;4,77142857142857;110786,596934264;157,447307198075;1;0;500000;0;1;0;158;10;0;199;31;
200;116,756599971121;9,154985007137;3,15654761904762;2;1;30;49;13;2;18;4;1;2;530,3;3,15654761904762;125054,1689649;116,756599971121;0;1;500000;1;0;0;112;10;0;200;36;
201;51,665250558776;5,7617491572117;5,05178571428572;2;3;11;41;13;2;29;4;2;2;848,7;5,05178571428572;36737,2609684213;51,665250558776;0;1;500000;0;0;1;96;10;0;201;24;
202;65,6083422990514;9,46201311185489;2,5577380952381;1;2;20;41;19;1;39;2;1;1;429,7;2,5577380952381;91447,5962111843;65,6083422990514;1;0;500000;0;1;0;120;10;0;202;40;
203;30,5498081335537;4,98026520348431;3,66607142857143;1;3;16;20;8;20;7;3;2;1;615,9;3,66607142857143;30055,8985629509;30,5498081335537;1;0;250000;0;0;1;71;10;0;203;18;
204;113,78715469248;7,11185093520956;4,72976190476191;1;2;14;8;49;29;35;5;1;1;794,6;4,72976190476191;83053,2108961768;113,78715469248;1;0;500000;0;1;0;135;10;0;204;33;
205;18,6647177752743;9,34585490301266;2,53928571428572;2;3;3;32;24;32;11;2;2;1;426,6;2,53928571428572;26439,6748610322;18,6647177752743;0;1;500000;0;0;1;102;10;0;205;45;
206;68,3247020770023;4,56968790770936;4,20416666666666;1;3;20;20;8;1;39;3;2;2;706,3;4,20416666666666;58054,3434349272;68,3247020770023;1;0;250000;0;0;1;88;10;0;206;20;
207;99,560508592802;5,42843169968877;5,55178571428572;1;3;13;25;46;4;16;5;1;1;932,7;5,55178571428572;62105,9021858856;99,560508592802;1;0;500000;0;0;1;104;10;0;207;13;
208;96,6527623458738;5,35859310648009;4,91011904761905;2;3;26;40;3;9;19;6;1;2;824,9;4,91011904761905;70529,1517714908;96,6527623458738;0;1;250000;0;0;1;97;10;0;208;25;
209;66,5169783968236;5,76413720726612;5,03988095238095;1;3;32;14;47;21;21;4;1;2;846,7;5,03988095238095;47444,3680619032;66,5169783968236;1;0;500000;0;0;1;135;10;0;209;25;
210;81,2250327671544;6,46483624257659;4,65357142857143;1;2;39;20;8;1;5;5;2;1;781,8;4,65357142857143;62519,8302470784;81,2250327671544;1;0;500000;0;1;0;73;10;0;210;31;
211;68,1977273625626;5,23724995675463;4,18154761904762;1;3;20;22;34;20;39;3;2;1;702,5;4,18154761904762;58213,8640978592;68,1977273625626;1;0;250000;0;0;1;135;10;0;211;22;
212;124,378951286424;5,11952380849137;5,13809523809524;1;3;26;14;49;21;27;6;1;2;863,2;5,13809523809524;83605,6584403992;124,378951286424;1;0;250000;0;0;1;137;10;0;212;23;
213;27,5379213592446;8,88688508609298;2,54821428571429;1;2;16;22;29;21;5;2;1;1;428,1;2,54821428571429;39088,8848077433;27,5379213592446;1;0;500000;0;1;0;93;10;0;213;37;
214;73,5445832508738;4,35969151403879;5,11369047619048;1;3;5;14;17;2;29;6;1;2;859,1;5,11369047619048;51427,0648858457;73,5445832508738;1;0;250000;0;0;1;67;10;0;214;19;
215;58,3794708167231;5,8814138581463;5,07559523809524;2;3;26;25;13;26;19;4;2;1;852,7;5,07559523809524;41268,021808489;58,3794708167231;0;1;500000;0;0;1;109;10;0;215;23;
216;96,2467219588308;5,34132384982752;5,58988095238095;1;3;5;22;35;4;33;5;2;1;939,1;5,58988095238095;60068,2552865378;96,2467219588308;1;0;500000;0;0;1;99;10;0;216;10;
217;93,6630957627081;5,28696011634559;5,56011904761905;1;3;39;12;34;1;5;5;1;1;934,1;5,56011904761905;59307,6019913034;93,6630957627081;1;0;500000;0;0;1;91;10;0;217;11;
218;68,1054637906472;6,60134099421403;4,71428571428571;1;2;3;32;49;46;11;4;2;2;792;4,71428571428571;48779,7368521632;68,1054637906472;1;0;500000;0;1;0;141;10;0;218;30;
219;99,560508592802;5,42843169968877;5,55178571428572;1;3;13;25;46;4;16;5;1;1;932,7;5,55178571428572;62105,9021858856;99,560508592802;1;0;500000;0;0;1;104;10;0;219;13;
220;47,4557067665668;4,89074890173967;5,09761904761905;1;3;5;14;13;2;29;4;1;2;856,4;5,09761904761905;33517,1572037175;47,4557067665668;1;0;500000;0;0;1;63;10;0;220;16;
221;62,5836047129508;5,77992641644381;5,01845238095238;2;3;26;25;3;21;19;4;2;2;843,1;5,01845238095238;44704,8142091622;62,5836047129508;0;1;500000;0;0;1;94;10;0;221;26;
222;97,5402782333045;6,06278901268244;4,3952380952381;1;2;16;22;20;26;29;6;1;2;738,4;4,3952380952381;78138,9454516341;97,5402782333045;1;0;250000;0;1;0;113;10;0;222;30;
223;39,2128663964653;6,39113254503185;3,81130952380952;1;3;26;38;13;21;5;3;1;1;640,3;3,81130952380952;37058,5590626462;39,2128663964653;1;0;500000;0;0;1;103;10;0;223;22;
224;138,435075816628;7,2159701499509;4,80476190476191;1;2;14;41;43;20;35;5;1;2;807,2;4,80476190476191;97682,0845398679;138,435075816628;1;0;500000;0;1;0;153;10;0;224;29;
225;27,6176612127983;9,0056728499276;2,52083333333333;2;3;16;8;24;29;7;2;1;1;423,5;2,52083333333333;39344,2174164438;27,6176612127983;0;1;500000;0;0;1;84;10;0;225;47;
226;150,494043219932;6,37678321480688;5,55357142857143;1;3;46;40;24;46;40;5;1;2;933;5,55357142857143;92707,004138374;150,494043219932;1;0;500000;0;0;1;196;10;0;226;14;
227;59,6145392540434;6,10978741881258;5,16845238095238;1;3;11;25;3;29;11;6;2;1;868,3;5,16845238095238;41500,0143605946;59,6145392540434;1;0;500000;0;0;1;79;10;0;227;21;
228;27,5896518588275;8,69525155063937;2,52559523809524;2;3;3;18;29;1;20;2;2;1;424,3;2,52559523809524;39304,9169330068;27,5896518588275;0;1;500000;0;0;1;71;10;0;228;46;
229;32,4409596962985;4,99308316156258;3,93511904761905;1;3;3;18;29;25;20;3;2;2;661,1;3,93511904761905;29623,837210926;32,4409596962985;1;0;250000;0;0;1;95;10;0;229;17;
230;62,0458417802941;4,58904950753337;4,16011904761905;1;3;14;8;24;1;39;3;2;2;698,9;4,16011904761905;53166,3844733179;62,0458417802941;1;0;250000;0;0;1;86;10;0;230;19;
231;71,7155665304927;5,5047218550311;5,06964285714285;1;3;20;20;8;29;38;4;1;1;851,7;5,06964285714285;50940,2804320189;71,7155665304927;1;0;500000;0;0;1;115;10;0;231;24;
232;19,7448763980055;9,33852857482833;2,53511904761905;1;3;3;32;49;46;11;2;2;2;425,9;2,53511904761905;28176,7025122171;19,7448763980055;1;0;500000;0;0;1;141;10;0;232;46;
233;28,7368403586731;9,07424724097441;2,56488095238095;1;3;3;30;35;46;20;2;1;1;430,9;2,56488095238095;40282,5561544404;28,7368403586731;1;0;500000;0;0;1;134;10;0;233;38;
234;25,8075798169561;14,0205161620249;1,28928571428571;1;3;3;32;38;1;19;1;1;1;216,6;1,28928571428571;72130,9625646115;25,8075798169561;1;0;500000;0;0;1;93;10;0;234;52;
235;59,100075626849;4,45308010276999;5,05952380952381;1;3;20;14;5;21;11;6;2;2;850;5,05952380952381;42056,0456171493;59,100075626849;1;0;250000;0;0;1;71;10;0;235;17;
236;42,6512287974187;5,71881991804856;5,06071428571429;2;3;11;49;13;2;18;4;2;2;850,2;5,06071428571429;30297,523833612;42,6512287974187;0;1;500000;0;0;1;93;10;0;236;23;
237;60,7277065074208;5,76979649079617;5,08511904761905;2;3;19;37;13;2;29;4;2;2;854,3;5,08511904761905;42908,749977531;60,7277065074208;0;1;500000;0;0;1;100;10;0;237;22;
238;55,6092436472786;9,38965220720714;2,53928571428571;2;1;14;8;35;32;35;2;1;1;426,6;2,53928571428571;79071,0294564623;55,6092436472786;0;1;500000;1;0;0;124;10;0;238;46;
239;69,6057146031504;5,2367109795149;5,56964285714286;1;3;3;18;24;22;20;5;1;2;935,7;5,56964285714286;44433,6239653341;69,6057146031504;1;0;500000;0;0;1;87;10;0;239;9;
240;107,439877489847;5,92176130182046;5,54464285714285;1;3;13;32;19;46;41;5;1;1;931,5;5,54464285714285;67160,1511729585;107,439877489847;1;0;500000;0;0;1;151;10;0;240;16;
241;19,7448763980055;8,23190729268422;2,53511904761905;1;3;3;25;49;4;11;2;2;2;425,9;2,53511904761905;28176,7025122171;19,7448763980055;1;0;500000;0;0;1;92;10;0;241;43;
242;20,4858583516028;9,48134487014005;2,52678571428571;1;2;3;49;24;29;11;2;2;2;424,5;2,52678571428571;29175,4418345689;20,4858583516028;1;0;500000;0;1;0;116;10;0;242;47;
243;147,921749257972;6,85303261845318;5,53452380952381;2;3;46;32;49;46;27;5;2;2;929,8;5,53452380952381;90740,4907109106;147,921749257972;0;1;500000;0;0;1;200;10;0;243;17;
244;94,3255340005681;6,07461847238983;5,55595238095238;2;3;11;49;20;29;18;5;2;1;933,4;5,55595238095238;58349,4083039311;94,3255340005681;0;1;500000;0;0;1;127;10;0;244;12;
245;37,5928350244891;5,39954747632024;5,03035714285714;2;3;20;22;13;2;5;4;2;2;845,1;5,03035714285714;26745,7170816059;37,5928350244891;0;1;500000;0;0;1;62;10;0;245;19;
246;20,4858583516028;9,73055584641613;2,52678571428571;1;2;3;32;49;32;11;2;2;1;424,5;2,52678571428571;29175,4418345689;20,4858583516028;1;0;500000;0;1;0;127;10;0;246;48;
247;62,6621894886617;6,15725600849015;4,74761904761905;2;2;5;25;17;2;19;4;2;1;797,6;4,74761904761905;46389,7191338819;62,6621894886617;0;1;500000;0;1;0;68;10;0;247;28;
248;32,4957834526368;5,34186278687721;3,53333333333333;1;3;20;22;34;1;5;3;2;1;593,6;3,53333333333333;33169,3085009283;32,4957834526368;1;0;250000;0;0;1;82;10;0;248;20;
249;89,5965033442953;5,7609518449735;5,51071428571429;1;3;20;22;34;1;5;6;2;1;925,8;5,51071428571429;57358,6419316747;89,5965033442953;1;0;500000;0;0;1;82;10;0;249;20;
250;119,483923883562;9,28319613117702;3,13809523809524;2;1;3;49;40;1;23;4;1;2;527,2;3,13809523809524;125423,910470681;119,483923883562;0;1;500000;1;0;0;116;10;0;250;37;
251;29,7379714259724;9,45588365945999;2,53928571428571;2;3;5;18;16;48;20;2;2;2;426,6;2,53928571428571;42016,0608040601;29,7379714259724;0;1;500000;0;0;1;107;10;0;251;46;
252;65,8118923908331;6,31327053733216;5,09166666666667;2;3;32;40;47;9;21;4;1;2;855,4;5,09166666666667;46473,8080820082;65,8118923908331;0;1;500000;0;0;1;149;10;0;252;24;
253;27,558126872119;8,51567001511805;2,47857142857143;2;3;3;3;29;1;20;2;2;1;416,4;2,47857142857143;39873,5370570654;27,558126872119;0;1;500000;0;0;1;56;10;0;253;46;
254;112,717055099062;4,89568938565434;5,20952380952381;1;3;39;14;49;16;5;6;1;2;875,2;5,20952380952381;75348,9294375211;112,717055099062;1;0;250000;0;0;1;123;10;0;254;19;
255;102,591872937765;5,43683515095322;5,50178571428572;1;3;26;12;34;1;27;5;1;1;924,3;5,50178571428572;65302,3639343433;102,591872937765;1;0;500000;0;0;1;100;10;0;255;21;
256;107,957116846484;5,2129106532904;5,14404761904762;1;3;5;25;41;46;29;6;1;2;864,2;5,14404761904762;72623,8035737807;107,957116846484;1;0;250000;0;0;1;146;10;0;256;23;
257;61,4412734036227;5,23318040102328;5,54107142857143;1;3;14;14;17;28;11;5;1;1;930,9;5,54107142857143;39467,1752651942;61,4412734036227;1;0;500000;0;0;1;84;10;0;257;10;
258;50,7774731774457;16,0453202434198;1,29047619047619;1;3;20;22;49;21;27;1;1;1;216,8;1,29047619047619;137967,733892094;50,7774731774457;1;0;500000;0;0;1;139;10;0;258;53;
259;82,0058830363736;5,61533360774563;5,56130952380952;2;3;26;14;34;4;5;5;1;2;934,3;5,56130952380952;51734,1737202765;82,0058830363736;0;1;500000;0;0;1;83;10;0;259;11;
260;61,9260135800979;6,60653747440745;3,79047619047619;1;3;20;11;49;1;34;3;1;2;636,8;3,79047619047619;58718,1570959343;61,9260135800979;1;0;500000;0;0;1;115;10;0;260;31;
261;66,0184133878667;5,88932965310249;5,35297619047619;1;3;2;20;8;21;27;6;2;1;899,3;5,35297619047619;44125,3198550669;66,0184133878667;1;0;500000;0;0;1;78;10;0;261;22;
262;42,7835526655618;7,43127013624897;2,54583333333333;1;3;26;14;3;4;11;2;2;2;427,7;2,54583333333333;60445,9926343905;42,7835526655618;1;0;500000;0;0;1;58;10;0;262;36;
263;89,1395161423759;5,96414938029668;5,525;2;3;3;21;49;21;19;5;1;2;928,2;5,525;55645,7967805751;89,1395161423759;0;1;500000;0;0;1;113;10;0;263;20;
264;92,555520369245;5,69934187531057;5,55;2;3;39;12;24;1;14;5;1;1;932,4;5,55;58948,8526064575;92,555520369245;0;1;500000;0;0;1;90;10;0;264;14;
265;81,2821408912041;5,52640955908714;5,51547619047619;1;3;20;22;34;29;5;5;2;1;926,6;5,51547619047619;51211,1688942476;81,2821408912041;1;0;500000;0;0;1;110;10;0;265;18;
